order_id,customer_id,order_date,channel,category,price,discount,is_returned,days_to_return,return_date
910,320,2024-07-30,Store,Accessories,72.73,0,0,,
911,320,2024-01-31,Online,Shoes,66.55,0,0,,
912,320,2024-07-25,Store,Shoes,146.41,0,0,,
913,321,2024-10-17,Store,Dresses,166.04,0,0,,
914,322,2024-11-16,Store,Accessories,150.2,0,0,,
915,322,2024-03-01,Online,Shoes,107.24,10,0,,
916,322,2024-03-14,Online,Dresses,165.73,10,1,17,2024-03-31
917,322,2024-06-29,Online,Accessories,176.9,20,0,,
918,322,2024-07-24,Online,Accessories,122.52,10,0,,
919,323,2024-05-04,Online,Tops,161.32,10,0,,
920,323,2024-12-05,Online,Accessories,113.94,0,1,17,2024-12-22
921,324,2024-02-14,Online,Accessories,62.06,20,1,3,2024-02-17
922,324,2024-02-13,Store,Dresses,18.19,0,0,,
923,325,2024-07-03,Store,Shoes,155.07,0,0,,
924,325,2024-03-27,Online,Tops,157.29,0,0,,
925,325,2024-03-19,Online,Dresses,37.74,20,0,,
926,326,2024-11-09,Online,Shoes,185.57,10,0,,
927,326,2024-03-01,Online,Tops,186.0,10,1,10,2024-03-11
928,326,2024-03-30,Online,Tops,114.87,0,1,20,2024-04-19
929,327,2024-03-14,Store,Accessories,66.98,10,0,,
930,328,2024-02-01,Online,Accessories,145.41,0,1,18,2024-02-19
931,329,2024-05-09,Online,Shoes,177.9,0,0,,
932,329,2024-08-02,Online,Tops,141.11,0,0,,
933,329,2024-03-14,Store,Tops,55.75,0,0,,
934,330,2024-12-09,Online,Tops,113.35,0,1,10,2024-12-19
935,330,2024-11-08,Online,Dresses,56.65,10,1,5,2024-11-13
936,330,2024-11-19,Store,Dresses,118.38,0,0,,
937,330,2024-07-21,Online,Shoes,178.05,0,0,,
938,330,2024-12-30,Store,Shoes,41.58,20,0,,
939,331,2024-01-17,Online,Dresses,31.83,0,0,,
940,331,2024-02-16,Store,Dresses,69.67,0,0,,
941,332,2024-09-03,Store,Tops,102.6,10,0,,
942,332,2024-06-22,Store,Shoes,167.58,0,0,,
943,332,2024-10-24,Online,Tops,154.81,10,0,,
944,332,2024-11-14,Store,Dresses,171.21,0,0,,
945,333,2024-12-21,Store,Accessories,74.45,0,0,,
946,333,2024-07-07,Store,Dresses,19.74,0,1,5,2024-07-12
947,333,2024-05-23,Online,Dresses,98.2,10,0,,
948,333,2024-05-27,Online,Dresses,51.63,0,1,6,2024-06-02
949,334,2024-01-26,Online,Tops,51.05,20,0,,
950,335,2024-01-02,Online,Shoes,66.94,20,1,5,2024-01-07
951,335,2024-09-25,Online,Shoes,94.88,0,0,,
952,335,2024-10-30,Online,Shoes,14.2,0,0,,
953,335,2024-07-23,Online,Shoes,36.29,10,0,,
954,335,2024-10-02,Store,Accessories,103.55,10,0,,
955,336,2024-03-18,Online,Shoes,187.98,0,0,,
956,336,2024-07-10,Online,Shoes,72.29,10,1,12,2024-07-22
957,336,2024-08-09,Online,Tops,99.95,10,0,,
958,336,2024-09-18,Online,Dresses,26.75,10,0,,
959,337,2024-03-09,Online,Tops,167.26,10,0,,
960,337,2024-06-29,Online,Accessories,36.7,0,0,,
961,337,2024-06-02,Online,Dresses,168.94,10,0,,
962,338,2024-02-04,Online,Accessories,146.66,20,0,,
963,338,2024-12-29,Online,Shoes,20.04,10,0,,
964,339,2024-08-10,Online,Tops,20.89,0,0,,
965,340,2024-04-15,Store,Dresses,194.27,10,1,5,2024-04-20
966,340,2024-05-09,Online,Shoes,122.43,0,1,27,2024-06-05
967,341,2024-09-23,Online,Accessories,57.28,0,0,,
968,341,2024-09-06,Online,Dresses,148.32,10,0,,
969,341,2024-04-21,Online,Dresses,83.26,0,0,,
970,342,2024-12-07,Online,Shoes,23.25,10,1,21,2024-12-28
971,342,2024-12-08,Online,Dresses,147.69,10,0,,
972,343,2024-02-13,Online,Shoes,184.9,0,0,,
973,343,2024-05-24,Online,Shoes,102.15,0,0,,
974,343,2024-07-18,Online,Shoes,126.7,0,0,,
975,343,2024-10-15,Online,Tops,152.53,0,0,,
976,343,2024-10-30,Online,Shoes,105.93,10,1,27,2024-11-26
977,344,2024-10-08,Online,Accessories,16.93,0,0,,
978,344,2024-12-08,Online,Tops,114.03,20,0,,
979,345,2024-01-18,Online,Dresses,17.59,0,0,,
980,345,2024-09-02,Online,Shoes,69.95,0,1,21,2024-09-23
981,346,2024-11-04,Online,Tops,198.72,10,0,,
982,346,2024-08-05,Store,Accessories,64.07,0,0,,
983,346,2024-02-11,Online,Dresses,65.11,0,0,,
984,346,2024-09-07,Online,Dresses,28.17,0,1,6,2024-09-13
985,347,2024-01-18,Store,Dresses,41.27,0,0,,
986,348,2024-10-11,Online,Tops,116.25,0,1,1,2024-10-12
987,348,2024-03-16,Store,Tops,193.1,0,0,,
988,348,2024-09-14,Online,Accessories,187.19,0,1,26,2024-10-10
989,349,2024-11-24,Online,Dresses,112.09,0,0,,
990,349,2024-11-03,Online,Dresses,70.08,10,1,14,2024-11-17
991,349,2024-09-04,Store,Tops,86.45,0,0,,
992,349,2024-05-22,Online,Dresses,80.87,0,1,6,2024-05-28
993,350,2024-01-26,Store,Accessories,71.97,0,0,,
994,350,2024-08-24,Online,Accessories,49.73,0,0,,
995,350,2024-05-23,Online,Accessories,90.85,0,1,18,2024-06-10
996,350,2024-11-04,Online,Tops,94.71,10,0,,
997,351,2024-08-07,Online,Dresses,183.51,0,1,3,2024-08-10
998,352,2024-07-15,Store,Shoes,152.77,20,0,,
999,352,2024-02-27,Online,Shoes,91.44,10,0,,
1000,352,2024-03-11,Store,Tops,185.5,20,1,22,2024-04-02
1001,353,2024-05-22,Store,Dresses,85.83,0,0,,
1002,353,2024-01-10,Online,Tops,184.52,0,1,25,2024-02-04
1003,353,2024-10-18,Store,Tops,55.41,10,0,,
1004,354,2024-03-01,Store,Accessories,190.06,0,0,,
1005,355,2024-04-14,Online,Dresses,125.56,0,0,,
1006,355,2024-07-25,Online,Tops,21.11,0,0,,
1007,356,2024-01-01,Online,Shoes,32.47,20,1,21,2024-01-22
1008,356,2024-12-09,Online,Shoes,138.07,0,1,20,2024-12-29
1009,357,2024-02-28,Online,Accessories,58.72,20,1,17,2024-03-16
1010,357,2024-08-19,Online,Accessories,106.51,10,0,,
1011,357,2024-02-17,Online,Shoes,172.8,0,1,11,2024-02-28
1012,357,2024-03-20,Online,Dresses,174.23,0,0,,
1013,358,2024-07-13,Online,Shoes,174.09,20,1,25,2024-08-07
1014,358,2024-05-03,Online,Accessories,15.78,10,1,20,2024-05-23
1015,358,2024-02-13,Online,Accessories,40.11,0,0,,
1016,358,2024-05-30,Store,Dresses,86.32,0,0,,
1017,359,2024-11-28,Online,Dresses,46.61,0,0,,
1018,359,2024-12-21,Store,Accessories,99.61,0,0,,
1019,359,2024-04-26,Online,Shoes,165.9,0,0,,
1020,359,2024-02-11,Online,Accessories,179.32,0,1,1,2024-02-12
1021,359,2024-12-23,Online,Tops,19.53,0,0,,
1022,360,2024-08-18,Online,Shoes,17.48,0,0,,
1023,360,2024-03-09,Online,Shoes,98.87,10,1,16,2024-03-25
1024,360,2024-06-14,Online,Accessories,158.87,0,0,,
1025,360,2024-11-29,Online,Shoes,92.24,0,1,27,2024-12-26
1026,361,2024-04-17,Online,Shoes,182.68,10,1,3,2024-04-20
1027,361,2024-08-06,Online,Accessories,20.87,20,0,,
1028,362,2024-06-30,Store,Dresses,37.13,0,0,,
1029,362,2024-07-16,Store,Accessories,86.94,20,0,,
1030,362,2024-10-03,Online,Tops,39.36,0,1,3,2024-10-06
1031,362,2024-02-24,Online,Tops,26.52,0,0,,
1032,363,2024-03-27,Store,Dresses,164.03,20,0,,
1033,363,2024-04-27,Online,Shoes,189.05,10,1,11,2024-05-08
1034,363,2024-10-09,Online,Accessories,140.78,10,0,,
1035,364,2024-09-02,Online,Dresses,177.7,0,0,,
1036,364,2024-07-15,Online,Tops,124.62,0,0,,
1037,364,2024-11-02,Online,Dresses,107.88,20,1,15,2024-11-17
1038,364,2024-09-24,Online,Shoes,156.71,0,1,18,2024-10-12
1039,364,2024-07-27,Store,Tops,92.04,10,0,,
1040,365,2024-08-01,Store,Dresses,163.9,0,0,,
1041,365,2024-04-18,Online,Accessories,37.27,0,0,,
1042,365,2024-04-12,Online,Shoes,170.51,0,1,20,2024-05-02
1043,365,2024-08-07,Store,Accessories,175.78,0,0,,
1044,366,2024-11-22,Online,Tops,97.0,0,0,,
1045,366,2024-07-19,Online,Accessories,123.92,0,1,8,2024-07-27
1046,367,2024-06-06,Store,Tops,71.37,10,0,,
1047,367,2024-07-12,Online,Shoes,60.69,0,0,,
1048,367,2024-06-14,Online,Accessories,83.39,0,1,16,2024-06-30
1049,367,2024-07-03,Online,Shoes,70.94,0,1,25,2024-07-28
1050,368,2024-12-24,Online,Shoes,109.27,10,0,,
1051,368,2024-01-17,Online,Shoes,10.51,10,0,,
1052,368,2024-04-28,Online,Shoes,123.27,10,0,,
1053,368,2024-02-13,Online,Shoes,170.32,0,1,20,2024-03-04
1054,369,2024-01-03,Online,Shoes,32.61,0,1,22,2024-01-25
1055,369,2024-04-02,Online,Accessories,58.26,10,0,,
1056,369,2024-05-17,Online,Dresses,61.52,10,0,,
1057,370,2024-08-06,Online,Dresses,84.27,20,1,6,2024-08-12
1058,370,2024-09-15,Online,Dresses,22.93,0,0,,
1059,371,2024-10-22,Online,Shoes,170.52,0,1,17,2024-11-08
1060,371,2024-09-29,Online,Dresses,21.57,10,1,21,2024-10-20
1061,371,2024-09-05,Store,Shoes,72.58,10,0,,
1062,371,2024-01-22,Online,Accessories,173.82,10,1,8,2024-01-30
1063,372,2024-08-03,Store,Accessories,197.6,0,0,,
1064,372,2024-06-29,Online,Dresses,183.87,0,0,,
1065,372,2024-02-09,Online,Tops,62.19,0,0,,
1066,372,2024-01-05,Online,Shoes,178.91,0,0,,
1067,373,2024-04-25,Online,Tops,15.15,0,0,,
1068,373,2024-03-06,Store,Accessories,105.79,0,0,,
1069,374,2024-07-17,Online,Dresses,174.86,10,0,,
1070,374,2024-03-31,Online,Shoes,163.51,10,0,,
1071,375,2024-11-30,Online,Dresses,104.91,10,0,,
1072,376,2024-10-04,Store,Dresses,16.53,10,0,,
1073,377,2024-10-19,Online,Accessories,66.34,0,1,3,2024-10-22
1074,377,2024-05-02,Online,Shoes,51.86,0,0,,
1075,377,2024-12-23,Online,Tops,109.6,10,0,,
1076,377,2024-11-10,Store,Tops,174.92,10,0,,
1077,377,2024-10-06,Online,Shoes,31.36,0,1,1,2024-10-07
1078,378,2024-02-16,Online,Shoes,83.47,10,0,,
1079,378,2024-02-22,Store,Shoes,106.33,0,0,,
1080,379,2024-06-30,Online,Accessories,92.98,0,1,18,2024-07-18
1081,379,2024-03-04,Online,Accessories,14.68,10,0,,
1082,379,2024-01-21,Online,Shoes,195.36,0,1,7,2024-01-28
1083,379,2024-04-20,Online,Dresses,107.7,0,1,15,2024-05-05
1084,379,2024-04-12,Store,Accessories,93.43,0,0,,
1085,380,2024-07-28,Online,Dresses,97.28,0,0,,
1086,380,2024-09-14,Online,Shoes,186.43,10,0,,
1087,380,2024-03-16,Online,Dresses,22.55,20,0,,
1088,381,2024-08-05,Online,Dresses,142.91,0,1,20,2024-08-25
1089,382,2024-03-12,Online,Accessories,134.55,0,1,4,2024-03-16
1090,382,2024-09-15,Store,Accessories,194.83,20,1,4,2024-09-19
1091,383,2024-05-28,Store,Accessories,166.04,0,0,,
1092,383,2024-12-23,Store,Accessories,76.87,0,0,,
1093,383,2024-07-17,Online,Dresses,58.31,10,0,,
1094,384,2024-09-04,Online,Shoes,125.09,10,1,11,2024-09-15
1095,384,2024-04-02,Online,Accessories,139.92,10,1,8,2024-04-10
1096,384,2024-03-20,Store,Dresses,45.01,0,0,,
1097,384,2024-08-19,Online,Shoes,19.31,0,1,2,2024-08-21
1098,384,2024-01-14,Store,Dresses,76.43,0,0,,
1099,385,2024-03-30,Online,Dresses,128.87,0,0,,
1100,385,2024-08-02,Online,Shoes,49.12,0,1,10,2024-08-12
1101,385,2024-10-09,Online,Shoes,138.48,10,1,18,2024-10-27
1102,385,2024-05-08,Online,Shoes,44.98,0,0,,
1103,385,2024-03-07,Online,Shoes,127.47,10,1,5,2024-03-12
1104,386,2024-03-22,Store,Tops,137.84,0,1,7,2024-03-29
1105,386,2024-01-24,Online,Dresses,13.64,0,1,21,2024-02-14
1106,387,2024-04-25,Store,Dresses,41.64,10,0,,
1107,387,2024-11-26,Online,Tops,103.93,20,0,,
1108,387,2024-01-24,Online,Accessories,195.46,0,1,1,2024-01-25
1109,387,2024-01-16,Store,Accessories,54.25,0,0,,
1110,387,2024-09-05,Online,Dresses,153.42,0,0,,
1111,388,2024-11-20,Online,Shoes,10.44,20,0,,
1112,388,2024-10-23,Online,Accessories,168.28,0,1,1,2024-10-24
1113,388,2024-07-22,Online,Shoes,47.37,20,0,,
1114,389,2024-05-11,Online,Dresses,189.69,10,0,,
1115,389,2024-01-01,Online,Accessories,67.71,0,1,1,2024-01-02
1116,390,2024-08-04,Online,Accessories,161.16,0,1,3,2024-08-07
1117,391,2024-04-18,Online,Dresses,113.55,0,1,26,2024-05-14
1118,391,2024-06-28,Store,Shoes,33.68,0,0,,
1119,391,2024-03-06,Online,Tops,20.39,0,0,,
1120,392,2024-11-05,Online,Dresses,179.29,0,0,,
1121,392,2024-03-13,Online,Dresses,41.09,10,0,,
1122,392,2024-08-25,Online,Dresses,197.26,10,1,22,2024-09-16
1123,392,2024-01-02,Online,Accessories,172.85,10,0,,
1124,392,2024-05-19,Online,Shoes,93.18,0,0,,
1125,393,2024-04-15,Online,Accessories,43.21,10,0,,
1126,394,2024-04-09,Store,Shoes,183.32,10,0,,
1127,395,2024-05-22,Online,Shoes,15.34,0,1,20,2024-06-11
1128,396,2024-08-29,Online,Tops,180.65,20,0,,
1129,396,2024-04-23,Online,Tops,18.78,0,0,,
1130,397,2024-09-11,Online,Tops,199.88,0,0,,
1131,397,2024-07-14,Online,Dresses,193.44,20,0,,
1132,398,2024-04-07,Store,Shoes,197.81,0,1,6,2024-04-13
1133,398,2024-08-21,Online,Shoes,109.13,0,1,14,2024-09-04
1134,398,2024-01-29,Store,Dresses,59.53,0,0,,
1135,398,2024-03-02,Online,Tops,89.07,0,0,,
1136,399,2024-06-11,Store,Dresses,13.52,0,0,,
1137,399,2024-06-20,Online,Tops,159.44,0,1,22,2024-07-12
1138,399,2024-11-28,Store,Shoes,22.0,10,0,,
1139,399,2024-11-07,Online,Dresses,153.04,0,0,,
1140,400,2024-01-03,Online,Shoes,173.2,0,0,,
1141,400,2024-07-06,Online,Shoes,164.59,10,1,8,2024-07-14
1142,400,2024-01-11,Online,Shoes,39.34,10,1,16,2024-01-27
1143,401,2024-02-15,Online,Dresses,54.93,0,0,,
1144,401,2024-09-11,Online,Shoes,106.15,0,0,,
1145,401,2024-11-24,Online,Tops,174.12,0,0,,
1146,401,2024-07-25,Online,Accessories,11.64,0,0,,
1147,402,2024-01-27,Online,Tops,47.93,10,0,,
1148,402,2024-07-06,Store,Accessories,176.82,0,1,6,2024-07-12
1149,403,2024-12-17,Online,Dresses,93.63,0,1,7,2024-12-24
1150,403,2024-06-25,Online,Shoes,150.4,0,1,23,2024-07-18
1151,404,2024-10-05,Online,Shoes,48.81,10,1,21,2024-10-26
1152,404,2024-05-23,Store,Dresses,101.23,0,0,,
1153,404,2024-05-13,Store,Shoes,10.14,0,0,,
1154,405,2024-03-12,Online,Dresses,98.15,0,1,9,2024-03-21
1155,406,2024-05-19,Online,Shoes,180.75,0,0,,
1156,406,2024-04-13,Online,Dresses,97.15,0,0,,
1157,407,2024-01-09,Online,Shoes,172.09,20,0,,
1158,407,2024-07-04,Online,Shoes,82.59,0,1,27,2024-07-31
1159,407,2024-11-21,Online,Tops,121.3,0,0,,
1160,408,2024-05-12,Store,Dresses,146.34,10,0,,
1161,409,2024-04-01,Online,Shoes,29.09,0,0,,
1162,409,2024-10-19,Online,Tops,51.93,0,0,,
1163,409,2024-05-18,Online,Shoes,170.67,10,1,13,2024-05-31
1164,410,2024-12-16,Online,Accessories,79.56,0,0,,
1165,410,2024-06-08,Online,Shoes,61.08,20,0,,
1166,410,2024-01-31,Store,Shoes,196.25,10,0,,
1167,410,2024-09-12,Online,Dresses,33.1,10,0,,
1168,411,2024-10-20,Store,Dresses,31.99,10,0,,
1169,411,2024-07-16,Online,Tops,101.94,10,1,24,2024-08-09
1170,412,2024-06-16,Online,Accessories,166.85,10,0,,
1171,412,2024-09-04,Online,Accessories,171.53,0,1,8,2024-09-12
1172,412,2024-09-23,Online,Accessories,38.48,0,0,,
1173,413,2024-04-03,Online,Accessories,192.47,0,1,4,2024-04-07
1174,414,2024-05-09,Store,Accessories,187.13,10,1,7,2024-05-16
1175,415,2024-02-27,Online,Dresses,181.61,10,0,,
1176,415,2024-11-12,Online,Shoes,33.86,10,1,27,2024-12-09
1177,415,2024-01-26,Online,Dresses,165.65,0,0,,
1178,415,2024-09-17,Store,Tops,125.48,0,0,,
1179,415,2024-10-17,Online,Dresses,121.14,0,0,,
1180,416,2024-06-23,Online,Tops,196.0,0,0,,
1181,417,2024-07-18,Online,Tops,113.79,0,1,3,2024-07-21
1182,418,2024-07-23,Store,Accessories,192.99,20,0,,
1183,418,2024-09-10,Online,Accessories,95.03,0,0,,
1184,418,2024-06-26,Online,Accessories,181.54,10,0,,
1185,418,2024-11-14,Online,Tops,145.6,10,0,,
1186,419,2024-05-25,Store,Shoes,18.46,0,0,,
1187,420,2024-01-29,Store,Shoes,120.45,0,0,,
1188,420,2024-10-03,Store,Dresses,78.68,0,0,,
1189,420,2024-04-02,Online,Accessories,161.4,0,1,6,2024-04-08
1190,421,2024-05-30,Online,Dresses,168.07,0,1,25,2024-06-24
1191,421,2024-07-07,Store,Accessories,55.28,10,0,,
1192,422,2024-02-03,Online,Tops,195.88,10,1,18,2024-02-21
1193,422,2024-01-11,Online,Shoes,42.4,0,1,5,2024-01-16
1194,422,2024-03-20,Online,Accessories,113.38,0,1,13,2024-04-02
1195,422,2024-01-12,Online,Dresses,193.45,0,0,,
1196,422,2024-09-29,Online,Shoes,96.98,10,0,,
1197,423,2024-05-16,Store,Dresses,55.14,0,0,,
1198,423,2024-04-12,Online,Dresses,189.61,20,0,,
1199,424,2024-01-26,Store,Shoes,176.14,0,0,,
1200,424,2024-05-01,Online,Accessories,182.12,0,0,,
1201,424,2024-09-29,Online,Tops,25.57,0,0,,
1202,424,2024-04-18,Online,Accessories,81.49,20,0,,
1203,424,2024-12-03,Online,Dresses,143.46,10,0,,
1204,425,2024-06-30,Online,Accessories,48.4,0,0,,
1205,425,2024-08-22,Store,Accessories,174.41,10,0,,
1206,425,2024-03-27,Online,Accessories,64.09,0,0,,
1207,425,2024-01-29,Online,Shoes,69.56,10,0,,
1208,426,2024-08-01,Store,Accessories,171.4,0,0,,
1209,426,2024-07-12,Online,Dresses,32.42,10,0,,
1210,426,2024-02-19,Online,Shoes,128.77,20,0,,
1211,426,2024-07-09,Online,Accessories,19.56,0,0,,
1212,427,2024-03-15,Online,Dresses,151.67,20,0,,
1213,427,2024-02-17,Store,Tops,185.4,0,0,,
1214,427,2024-05-30,Online,Tops,21.72,0,1,14,2024-06-13
1215,427,2024-04-30,Store,Dresses,133.41,0,0,,
1216,428,2024-08-28,Online,Accessories,40.31,10,0,,
1217,428,2024-07-24,Online,Tops,118.62,0,0,,
1218,428,2024-12-02,Online,Shoes,194.32,0,1,4,2024-12-06
1219,429,2024-11-21,Online,Shoes,58.8,0,0,,
1220,430,2024-06-16,Store,Accessories,131.35,0,0,,
1221,430,2024-09-30,Store,Dresses,191.46,10,0,,
1222,431,2024-06-10,Online,Shoes,27.18,20,0,,
1223,431,2024-10-10,Online,Shoes,86.43,0,0,,
1224,431,2024-04-15,Store,Dresses,86.18,0,0,,
1225,431,2024-09-17,Online,Shoes,39.15,0,0,,
1226,431,2024-06-23,Online,Dresses,161.71,10,1,13,2024-07-06
1227,432,2024-07-08,Online,Accessories,129.36,0,0,,
1228,432,2024-05-11,Online,Tops,84.15,0,0,,
1229,432,2024-06-04,Online,Tops,43.15,0,1,2,2024-06-06
1230,432,2024-03-23,Online,Accessories,89.7,0,0,,
1231,433,2024-12-31,Online,Accessories,150.7,10,0,,
1232,433,2024-07-28,Online,Dresses,161.51,10,0,,
1233,433,2024-04-17,Online,Accessories,43.06,0,1,15,2024-05-02
1234,433,2024-04-13,Online,Tops,114.48,10,0,,
1235,433,2024-07-31,Online,Shoes,50.94,0,0,,
1236,434,2024-12-22,Store,Accessories,181.58,0,0,,
1237,434,2024-09-18,Online,Tops,180.91,20,1,6,2024-09-24
1238,434,2024-09-14,Store,Shoes,96.02,10,0,,
1239,435,2024-07-01,Store,Shoes,79.27,10,0,,
1240,435,2024-08-23,Online,Dresses,116.9,10,1,10,2024-09-02
1241,435,2024-08-22,Online,Shoes,118.07,10,1,17,2024-09-08
1242,435,2024-09-20,Store,Shoes,67.56,10,0,,
1243,436,2024-07-17,Store,Shoes,174.94,10,0,,
1244,436,2024-09-08,Online,Shoes,147.67,0,0,,
1245,437,2024-06-24,Online,Accessories,129.93,0,0,,
1246,437,2024-05-15,Online,Accessories,12.57,0,1,10,2024-05-25
1247,437,2024-03-19,Store,Dresses,178.84,0,0,,
1248,438,2024-01-09,Online,Dresses,147.47,0,1,1,2024-01-10
1249,438,2024-12-06,Online,Shoes,127.44,0,0,,
1250,438,2024-03-05,Online,Accessories,25.48,0,0,,
1251,438,2024-08-20,Online,Tops,175.58,0,1,12,2024-09-01
1252,438,2024-08-04,Store,Shoes,60.78,0,0,,
1253,439,2024-02-25,Store,Dresses,64.39,0,0,,
1254,440,2024-06-28,Online,Accessories,163.1,10,1,14,2024-07-12
1255,440,2024-05-14,Online,Accessories,142.59,0,0,,
1256,440,2024-07-10,Online,Tops,11.92,0,0,,
1257,440,2024-08-18,Store,Tops,95.03,20,0,,
1258,440,2024-12-19,Store,Accessories,49.72,10,0,,
1259,441,2024-05-24,Online,Accessories,96.54,0,0,,
1260,441,2024-05-22,Online,Accessories,21.42,20,1,17,2024-06-08
1261,441,2024-12-22,Online,Tops,125.21,10,1,1,2024-12-23
1262,441,2024-06-01,Online,Dresses,120.48,20,0,,
1263,442,2024-12-28,Online,Dresses,110.71,0,1,4,2025-01-01
1264,442,2024-04-08,Store,Accessories,129.42,0,0,,
1265,443,2024-06-15,Online,Shoes,91.09,10,0,,
1266,443,2024-02-21,Store,Shoes,36.7,0,0,,
1267,443,2024-08-25,Online,Tops,94.29,20,1,3,2024-08-28
1268,443,2024-03-04,Store,Dresses,120.78,20,0,,
1269,443,2024-07-26,Store,Tops,14.48,0,0,,
1270,444,2024-04-14,Store,Accessories,76.92,10,0,,
1271,444,2024-03-19,Online,Shoes,178.33,10,0,,
1272,444,2024-04-12,Store,Tops,61.19,10,0,,
1273,444,2024-04-25,Online,Shoes,121.48,0,0,,
1274,444,2024-07-28,Online,Dresses,60.97,0,1,3,2024-07-31
1275,445,2024-07-02,Online,Dresses,157.18,0,0,,
1276,445,2024-05-12,Online,Shoes,33.97,0,0,,
1277,445,2024-02-15,Store,Tops,147.34,0,0,,
1278,446,2024-06-26,Store,Shoes,102.0,0,0,,
1279,446,2024-02-23,Online,Shoes,199.4,0,0,,
1280,446,2024-11-13,Online,Tops,46.34,10,0,,
1281,446,2024-05-10,Online,Tops,75.98,0,0,,
1282,446,2024-12-29,Store,Accessories,60.93,10,0,,
1283,447,2024-02-14,Online,Accessories,59.67,20,1,12,2024-02-26
1284,447,2024-07-09,Online,Shoes,95.33,10,0,,
1285,448,2024-07-08,Online,Tops,108.26,0,1,16,2024-07-24
1286,449,2024-07-31,Store,Accessories,101.67,10,1,8,2024-08-08
1287,449,2024-03-23,Store,Tops,103.35,20,1,23,2024-04-15
1288,449,2024-06-19,Online,Dresses,62.62,0,0,,
1289,449,2024-11-22,Online,Dresses,83.85,0,1,8,2024-11-30
1290,450,2024-01-24,Online,Accessories,52.14,10,0,,
1291,450,2024-04-03,Online,Accessories,100.15,0,0,,
1292,450,2024-01-12,Online,Tops,156.58,20,1,14,2024-01-26
1293,450,2024-01-23,Online,Dresses,19.94,10,0,,
1294,451,2024-10-16,Store,Accessories,172.39,10,0,,
1295,451,2024-01-31,Store,Accessories,112.05,10,0,,
1296,451,2024-07-14,Online,Shoes,192.36,10,0,,
1297,451,2024-10-19,Store,Tops,149.74,0,0,,
1298,452,2024-08-16,Online,Shoes,31.95,0,1,22,2024-09-07
1299,452,2024-01-26,Online,Accessories,174.91,0,0,,
1300,452,2024-12-28,Online,Accessories,128.45,20,0,,
1301,452,2024-11-08,Store,Tops,108.61,20,0,,
1302,452,2024-08-12,Online,Accessories,55.73,10,0,,
1303,453,2024-11-28,Online,Dresses,11.61,10,1,12,2024-12-10
1304,453,2024-07-24,Online,Dresses,20.06,10,0,,
1305,453,2024-11-04,Online,Dresses,44.92,0,1,18,2024-11-22
1306,454,2024-09-16,Online,Tops,32.17,10,1,14,2024-09-30
1307,454,2024-03-29,Store,Accessories,11.11,0,0,,
1308,454,2024-08-15,Online,Shoes,144.29,20,0,,
1309,454,2024-12-05,Online,Tops,118.1,10,0,,
1310,454,2024-12-18,Store,Shoes,26.46,10,0,,
1311,455,2024-03-31,Store,Dresses,46.3,10,0,,
1312,456,2024-08-26,Online,Dresses,152.31,0,0,,
1313,456,2024-01-12,Online,Dresses,181.36,0,0,,
1314,456,2024-12-06,Online,Tops,50.33,0,1,12,2024-12-18
1315,457,2024-07-20,Online,Tops,112.0,20,0,,
1316,457,2024-02-12,Online,Accessories,155.18,0,1,9,2024-02-21
1317,458,2024-01-22,Online,Dresses,80.54,0,0,,
1318,459,2024-08-03,Online,Dresses,133.85,10,0,,
1319,459,2024-07-11,Store,Tops,64.31,0,0,,
1320,459,2024-09-24,Online,Accessories,93.24,10,0,,
1321,460,2024-05-20,Online,Shoes,23.17,0,0,,
1322,461,2024-09-22,Online,Shoes,53.08,10,0,,
1323,461,2024-07-16,Store,Accessories,104.53,0,0,,
1324,461,2024-04-01,Store,Accessories,179.53,0,0,,
1325,461,2024-03-22,Online,Tops,91.49,0,1,22,2024-04-13
1326,461,2024-02-12,Online,Shoes,22.46,10,0,,
1327,462,2024-10-16,Online,Accessories,75.88,10,1,10,2024-10-26
1328,463,2024-03-28,Online,Tops,151.44,0,0,,
1329,463,2024-10-12,Online,Tops,163.46,0,1,24,2024-11-05
1330,463,2024-01-24,Store,Accessories,173.16,10,0,,
1331,463,2024-05-31,Store,Shoes,110.24,10,0,,
1332,463,2024-03-15,Store,Accessories,108.23,0,0,,
1333,464,2024-10-11,Online,Tops,161.8,10,1,14,2024-10-25
1334,464,2024-07-22,Online,Shoes,63.94,0,0,,
1335,465,2024-02-25,Online,Shoes,65.99,0,0,,
1336,465,2024-08-18,Online,Accessories,67.53,0,0,,
1337,466,2024-05-08,Store,Dresses,56.46,0,0,,
1338,467,2024-04-14,Online,Shoes,166.51,10,0,,
1339,467,2024-07-19,Online,Tops,93.18,0,0,,
1340,467,2024-09-28,Store,Dresses,178.88,10,0,,
1341,467,2024-05-04,Online,Shoes,159.45,0,0,,
1342,467,2024-06-09,Store,Accessories,97.33,0,0,,
1343,468,2024-07-20,Online,Tops,136.25,10,0,,
1344,469,2024-09-09,Online,Shoes,37.14,10,1,13,2024-09-22
1345,469,2024-07-19,Online,Dresses,172.16,10,0,,
1346,469,2024-02-11,Online,Tops,152.04,20,1,19,2024-03-01
1347,469,2024-11-20,Online,Shoes,108.48,0,0,,
1348,469,2024-02-25,Online,Dresses,43.36,0,0,,
1349,470,2024-07-09,Online,Dresses,63.29,0,0,,
